orderID,year,offence_type,offence_group,gender,source,target,value
2,2015,Adults,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,1293
2,2013,Adults,12 Summary motoring offences,2 Female,3-6 previous convictions/cautions,Other,38
2,2012,Adults,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,293
2,2010,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,680
2,2013,Juveniles,06 Drug offences,1 Male,3-6 previous convictions/cautions,Other,55
2,2011,Adults,07 Possession of weapons,2 Female,3-6 previous convictions/cautions,Other,9
2,2010,Juveniles,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,109
2,2011,Juveniles,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,366
2,2013,Juveniles,05 Criminal damage and arson,2 Female,3-6 previous convictions/cautions,Other,2
2,2020,Juveniles,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,1
2,2016,Adults,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,234
2,2012,Juveniles,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,30
2,2020,Adults,06 Drug offences,2 Female,3-6 previous convictions/cautions,Other,36
2,2010,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,2
2,2013,Juveniles,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,2
2,2017,Adults,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,13
2,2011,Juveniles,09 Miscellaneous crimes against society,2 Female,3-6 previous convictions/cautions,Other,5
2,2017,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,1
2,2017,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,43
2,2017,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,304
2,2013,Juveniles,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,179
2,2019,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,9
2,2020,Juveniles,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,21
2,2012,Adults,20 Unknown,1 Male,3-6 previous convictions/cautions,Other,2
2,2016,Adults,09 Miscellaneous crimes against society,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2011,Juveniles,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,270
2,2013,Juveniles,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,16
2,2019,Juveniles,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,6
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,153
2,2014,Adults,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,223
2,2016,Juveniles,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,7
2,2019,Adults,06 Drug offences,1 Male,3-6 previous convictions/cautions,Other,225
2,2011,Adults,06 Drug offences,2 Female,3-6 previous convictions/cautions,Other,32
2,2018,Adults,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,13
2,2013,Juveniles,04 Theft Offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2012,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,61
2,2018,Juveniles,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,11
2,2019,Adults,04 Theft Offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2016,Adults,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,36
2,2019,Adults,06 Drug offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2012,Adults,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,87
2,2012,Adults,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,37
2,2017,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,22
2,2018,Adults,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,30
2,2017,Adults,09 Miscellaneous crimes against society,2 Female,3-6 previous convictions/cautions,Other,54
2,2013,Adults,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,152
2,2018,Juveniles,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,86
2,2019,Adults,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,85
2,2011,Juveniles,04 Theft Offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2018,Adults,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,124
2,2019,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,1
2,2010,Adults,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,13
2,2019,Adults,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,213
2,2010,Adults,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,41
2,2019,Adults,20 Unknown,1 Male,3-6 previous convictions/cautions,Other,1
2,2017,Adults,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,38
2,2020,Juveniles,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,4
2,2018,Adults,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,190
2,2010,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,83
2,2017,Juveniles,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,10
2,2010,Adults,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,94
2,2011,Adults,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,17
2,2015,Adults,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,11
2,2018,Juveniles,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,62
2,2018,Adults,01 Violence against the person,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2013,Adults,06 Drug offences,2 Female,3-6 previous convictions/cautions,Other,14
2,2015,Juveniles,06 Drug offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2015,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,56
2,2013,Adults,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,232
2,2019,Juveniles,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,17
2,2020,Adults,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,12
2,2012,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,533
2,2013,Adults,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,169
2,2014,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,29
2,2015,Adults,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,214
2,2013,Adults,07 Possession of weapons,2 Female,3-6 previous convictions/cautions,Other,4
2,2018,Juveniles,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,1
2,2017,Juveniles,06 Drug offences,2 Female,3-6 previous convictions/cautions,Other,2
2,2019,Juveniles,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,2
2,2011,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,4
2,2016,Juveniles,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,8
2,2014,Adults,02 Sexual offences,2 Female,3-6 previous convictions/cautions,Other,1
2,2014,Adults,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,147
2,2011,Adults,12 Summary motoring offences,2 Female,3-6 previous convictions/cautions,Other,29
2,2016,Adults,07 Possession of weapons,2 Female,3-6 previous convictions/cautions,Other,9
2,2010,Juveniles,01 Violence against the person,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2019,Juveniles,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,4
2,2014,Adults,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,182
2,2015,Adults,09 Miscellaneous crimes against society,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2014,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,467
2,2015,Adults,07 Possession of weapons,2 Female,3-6 previous convictions/cautions,Other,1
2,2013,Adults,05 Criminal damage and arson,2 Female,3-6 previous convictions/cautions,Other,13
2,2020,Juveniles,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,16
2,2013,Juveniles,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,13
2,2014,Adults,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,253
2,2015,Juveniles,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,8
2,2014,Juveniles,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,15
2,2020,Adults,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,170
2,2017,Juveniles,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,7
2,2013,Juveniles,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,17
2,2018,Juveniles,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,2
2,2015,Adults,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,243
2,2016,Adults,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,29
2,2012,Adults,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,206
2,2015,Adults,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,43
2,2017,Juveniles,06 Drug offences,1 Male,3-6 previous convictions/cautions,Other,19
2,2016,Juveniles,06 Drug offences,1 Male,3-6 previous convictions/cautions,Other,36
2,2010,Juveniles,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,4
2,2020,Juveniles,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,4
2,2012,Adults,07 Possession of weapons,2 Female,3-6 previous convictions/cautions,Other,4
2,2014,Juveniles,09 Miscellaneous crimes against society,2 Female,3-6 previous convictions/cautions,Other,2
2,2015,Juveniles,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,15
2,2012,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,52
2,2020,Adults,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,9
2,2015,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,374
2,2010,Juveniles,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,38
2,2019,Adults,11 Summary offences excluding motoring,3 Unknown,3-6 previous convictions/cautions,Other,2
2,2011,Adults,20 Unknown,2 Female,3-6 previous convictions/cautions,Other,3
2,2011,Adults,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,1478
2,2017,Juveniles,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,6
2,2010,Adults,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,1710
2,2013,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,2
2,2016,Juveniles,03 Robbery,2 Female,3-6 previous convictions/cautions,Other,1
2,2011,Juveniles,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,1
2,2015,Juveniles,03 Robbery,2 Female,3-6 previous convictions/cautions,Other,1
2,2015,Adults,02 Sexual offences,2 Female,3-6 previous convictions/cautions,Other,1
2,2019,Adults,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,145
2,2014,Adults,05 Criminal damage and arson,2 Female,3-6 previous convictions/cautions,Other,8
2,2019,Adults,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,10
2,2020,Juveniles,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,40
2,2011,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,51
2,2011,Adults,05 Criminal damage and arson,2 Female,3-6 previous convictions/cautions,Other,15
2,2020,Juveniles,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,1
2,2020,Juveniles,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,5
2,2016,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,300
2,2019,Adults,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,5
2,2012,Adults,05 Criminal damage and arson,2 Female,3-6 previous convictions/cautions,Other,13
2,2013,Adults,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,53
2,2017,Adults,06 Drug offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2014,Adults,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,32
2,2010,Adults,06 Drug offences,2 Female,3-6 previous convictions/cautions,Other,26
2,2012,Adults,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,75
2,2014,Adults,07 Possession of weapons,2 Female,3-6 previous convictions/cautions,Other,3
2,2017,Adults,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,103
2,2012,Adults,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,1351
2,2013,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,42
2,2019,Juveniles,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,13
2,2018,Juveniles,06 Drug offences,1 Male,3-6 previous convictions/cautions,Other,27
2,2017,Juveniles,03 Robbery,2 Female,3-6 previous convictions/cautions,Other,1
2,2015,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,27
2,2018,Juveniles,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,8
2,2014,Adults,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,1212
2,2016,Juveniles,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,4
2,2010,Adults,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,117
2,2013,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,32
2,2015,Juveniles,04 Theft Offences,3 Unknown,3-6 previous convictions/cautions,Other,1
2,2018,Juveniles,06 Drug offences,2 Female,3-6 previous convictions/cautions,Other,2
2,2010,Adults,12 Summary motoring offences,2 Female,3-6 previous convictions/cautions,Other,31
2,2016,Adults,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,40
2,2014,Adults,07 Possession of weapons,1 Male,3-6 previous convictions/cautions,Other,52
2,2020,Adults,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,22
2,2010,Juveniles,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,41
2,2010,Juveniles,10 Fraud offences,2 Female,3-6 previous convictions/cautions,Other,2
2,2013,Adults,11 Summary offences excluding motoring,1 Male,3-6 previous convictions/cautions,Other,1215
2,2013,Adults,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,41
2,2014,Adults,02 Sexual offences,1 Male,3-6 previous convictions/cautions,Other,38
2,2016,Juveniles,09 Miscellaneous crimes against society,1 Male,3-6 previous convictions/cautions,Other,22
2,2011,Juveniles,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,29
2,2016,Adults,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,130
2,2013,Adults,04 Theft Offences,1 Male,3-6 previous convictions/cautions,Other,492
2,2015,Juveniles,09 Miscellaneous crimes against society,2 Female,3-6 previous convictions/cautions,Other,1
2,2012,Juveniles,03 Robbery,1 Male,3-6 previous convictions/cautions,Other,19
2,2012,Adults,11 Summary offences excluding motoring,2 Female,3-6 previous convictions/cautions,Other,245
2,2020,Adults,11 Summary non-motoring,1 Male,3-6 previous convictions/cautions,Other,1
2,2015,Adults,04 Theft Offences,2 Female,3-6 previous convictions/cautions,Other,149
2,2013,Adults,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,53
2,2013,Juveniles,03 Robbery,2 Female,3-6 previous convictions/cautions,Other,3
2,2019,Adults,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,28
2,2019,Juveniles,06 Drug offences,1 Male,3-6 previous convictions/cautions,Other,25
2,2012,Juveniles,08 Public order offences,1 Male,3-6 previous convictions/cautions,Other,21
2,2018,Juveniles,01 Violence against the person,1 Male,3-6 previous convictions/cautions,Other,9
2,2011,Adults,05 Criminal damage and arson,1 Male,3-6 previous convictions/cautions,Other,87
2,2015,Adults,01 Violence against the person,2 Female,3-6 previous convictions/cautions,Other,29
2,2010,Adults,12 Summary motoring offences,1 Male,3-6 previous convictions/cautions,Other,439
2,2018,Adults,10 Fraud offences,1 Male,3-6 previous convictions/cautions,Other,23
2,2016,Juveniles,09 Miscellaneous crimes against society,2 Female,3-6 previous convictions/cautions,Other,3
2,2012,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,5
2,2014,Juveniles,08 Public order offences,2 Female,3-6 previous convictions/cautions,Other,2
2,2020,Adults,07 Possession of weapons,2 Female,7-10 previous convictions/cautions,Caution,5
2,2013,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,117
2,2014,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,148
2,2016,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,1193
2,2020,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,54
2,2019,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,187
2,2017,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2016,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2013,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,9
2,2016,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,5
2,2012,Adults,11 Summary offences excluding motoring,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2017,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,117
2,2020,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,7
2,2016,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,141
2,2013,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,20
2,2012,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,129
2,2018,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,1276
2,2013,Juveniles,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,1
2,2011,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,27
2,2015,Juveniles,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,1
2,2014,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,17
2,2010,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,28
2,2012,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,1
2,2013,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,2165
2,2014,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,193
2,2019,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,163
2,2015,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,1299
2,2011,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,18
2,2012,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,63
2,2014,Adults,20 Unknown,1 Male,7-10 previous convictions/cautions,Caution,3
2,2015,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,18
2,2017,Adults,20 Unknown,2 Female,7-10 previous convictions/cautions,Caution,1
2,2013,Adults,03 Robbery,1 Male,7-10 previous convictions/cautions,Caution,1
2,2013,Adults,11 Summary offences excluding motoring,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2016,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,1
2,2013,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,24
2,2010,Juveniles,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,3
2,2014,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,20
2,2013,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,13
2,2016,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,7
2,2011,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,118
2,2011,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,18
2,2012,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,15
2,2017,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,21
2,2012,Juveniles,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2015,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,11
2,2020,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,146
2,2010,Adults,03 Robbery,1 Male,7-10 previous convictions/cautions,Caution,2
2,2019,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,1053
2,2010,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,94
2,2012,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,17
2,2018,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,4
2,2015,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,158
2,2014,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,42
2,2018,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,22
2,2013,Adults,03 Robbery,2 Female,7-10 previous convictions/cautions,Caution,1
2,2013,Adults,04 Theft Offences,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2010,Adults,09 Miscellaneous crimes against society,1 Male,7-10 previous convictions/cautions,Caution,118
2,2013,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,1
2,2020,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,195
2,2015,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,7
2,2020,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,54
2,2015,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,150
2,2012,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,28
2,2012,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,167
2,2014,Juveniles,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,3
2,2013,Adults,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,164
2,2014,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2019,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,19
2,2014,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,14
2,2015,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,15
2,2011,Adults,10 Fraud offences,1 Male,7-10 previous convictions/cautions,Caution,75
2,2020,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,181
2,2018,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,96
2,2020,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,14
2,2014,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,15
2,2013,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,16
2,2015,Adults,20 Unknown,1 Male,7-10 previous convictions/cautions,Caution,1
2,2011,Juveniles,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,1
2,2014,Juveniles,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,4
2,2010,Adults,11 Summary offences excluding motoring,3 Unknown,7-10 previous convictions/cautions,Caution,1
2,2016,Adults,20 Unknown,1 Male,7-10 previous convictions/cautions,Caution,1
2,2016,Juveniles,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,2
2,2012,Juveniles,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,3
2,2013,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,38
2,2017,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2020,Adults,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,996
2,2010,Juveniles,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,1
2,2010,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,26
2,2014,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,1792
2,2018,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,2
2,2019,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,58
2,2010,Juveniles,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2012,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,288
2,2016,Adults,09 Miscellaneous crimes against society,2 Female,7-10 previous convictions/cautions,Caution,19
2,2011,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,2
2,2011,Adults,01 Violence against the person,2 Female,7-10 previous convictions/cautions,Caution,84
2,2010,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,28
2,2014,Adults,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,60
2,2015,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,180
2,2010,Adults,04 Theft Offences,2 Female,7-10 previous convictions/cautions,Caution,270
2,2015,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,2
2,2017,Adults,08 Public order offences,2 Female,7-10 previous convictions/cautions,Caution,6
2,2017,Adults,01 Violence against the person,1 Male,7-10 previous convictions/cautions,Caution,171
2,2012,Adults,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,229
2,2020,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,1
2,2017,Adults,05 Criminal damage and arson,2 Female,7-10 previous convictions/cautions,Caution,2
2,2013,Juveniles,05 Criminal damage and arson,1 Male,7-10 previous convictions/cautions,Caution,2
2,2020,Adults,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,876
2,2013,Juveniles,08 Public order offences,1 Male,7-10 previous convictions/cautions,Caution,3
2,2014,Juveniles,06 Drug offences,1 Male,7-10 previous convictions/cautions,Caution,44
2,2018,Adults,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,37
2,2010,Juveniles,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,1
2,2010,Juveniles,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,9
2,2017,Juveniles,07 Possession of weapons,1 Male,7-10 previous convictions/cautions,Caution,2
2,2016,Adults,04 Theft Offences,1 Male,7-10 previous convictions/cautions,Caution,473
2,2017,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,263
2,2019,Adults,02 Sexual offences,1 Male,7-10 previous convictions/cautions,Caution,11
2,2010,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,14
2,2015,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,20
2,2016,Adults,10 Fraud offences,2 Female,7-10 previous convictions/cautions,Caution,11
2,2013,Adults,12 Summary motoring offences,1 Male,7-10 previous convictions/cautions,Caution,3
2,2010,Adults,11 Summary offences excluding motoring,2 Female,7-10 previous convictions/cautions,Caution,498
2,2017,Juveniles,11 Summary offences excluding motoring,1 Male,7-10 previous convictions/cautions,Caution,18
2,2013,Juveniles,06 Drug offences,2 Female,7-10 previous convictions/cautions,Caution,2
